Date,CashPool,SharesValue,EquityOpen,EquityHigh,EquityLow,EquityClose,EquityPct,EquityGrowth,Drawdown,DrawdownPct,EquityPeak,EquityTrough,DailyStrategyReturn,CumulativeStrategyReturn,WeeklyStrategyReturn,MonthlyStrategyReturn,ComparisonIndexValue,ComparisonIndexPct,StrategyRisk,StrategyRiskPct,NumPositions,SharesPct,CashPct
2013-04-22,1247.1402498093926,19644.284180000002,20729.755549809393,20988.06186980939,20655.60888980939,20891.424429809394,4.457122149046972,1.0445712214904697,-166.50510000000213,-0.7870881982014988,21154.56696980939,19902.532939809393,0.011774622979333849,0.04457122149046966,0.011281085468880292,0.004749678092789811,46.87,6.668183887118798,3000.318819974011,14.361485163706403,6,94.03037234727813,5.969627652721863
2013-04-23,1247.1402498093926,19746.73417,20979.978199809393,21290.100359809392,20836.381869809393,20993.874419809392,4.969372099046959,1.0496937209904695,0,0,21290.100359809392,21290.100359809392,0.004903925548217503,0.049693720990469537,0.01735911034043558,-0.0009466631870644893,47.33,7.71506599908967,3243.444749974012,15.449481525494713,6,94.0595040969064,5.940495903093602
2013-04-24,1247.1402498093926,20144.01377,21148.87517980939,21554.45478980939,21009.781079809392,21391.154019809394,6.955770099046968,1.0695577009904698,0,0,21554.45478980939,21554.45478980939,0.01892359609549432,0.06955770099046976,0.02264157709425163,0.02035598636566771,48.16,9.604005461993626,3345.894739974011,15.6414877704846,6,94.16983184425453,5.830168155745461
2013-04-26,1247.1402498093926,20076.65348,21398.608849809392,21543.660729809395,21180.94701980939,21323.793729809393,6.618968649046965,1.0661896864904696,-10.794059999996534,-0.05007809339301775,21554.45478980939,21180.94701980939,-0.0031489787758819388,0.06618968649046963,0.026662331526752014,0.019846575645776188,48.13,9.535730541647712,3743.174339974011,17.553979312514528,6,94.15141477350738,5.848585226492624
2013-04-29,5113.9949998093925,16401.21454,21409.722149809393,21664.199919809398,21384.80731980939,21515.209539809395,7.576047699046976,1.0757604769904698,0,0,21664.199919809398,21664.199919809398,0.00897663016372241,0.07576047699046984,0.041984623576029945,0.036939815065546444,48.4,10.15020482476104,2615.3768285953083,12.155944025346816,5,76.23079156934533,23.769208430654672
2013-04-30,1881.6382248093928,19916.66722,21513.233314809393,21864.704404809396,21422.37651480939,21798.305444809394,8.991527224046967,1.0899152722404697,0,0,21864.704404809396,21864.704404809396,0.013157943197168898,0.08991527224046969,0.04340924756217168,0.0639931699435119,48.94,11.37915339098771,2997.823818952689,13.75255442008007,6,91.36796101158657,8.632038988413422
2013-05-01,1881.6382248093928,19758.901289999998,21757.597684809392,21868.448464809397,21526.983544809395,21640.539514809392,8.20269757404696,1.0820269757404697,0,0,21868.448464809397,21868.448464809397,-0.0072375318530811805,0.08202697574046969,0.03080256088365574,0.03929115309150277,48.75,10.946745562130184,3291.91972395269,15.211819103215573,6,91.30503089573288,8.694969104267113
2013-05-02,1881.6382248093928,19460.13038,21509.053874809397,21680.865734809395,21222.451474809393,21341.768604809393,6.708843024046965,1.0670884302404697,-187.5827300000019,-0.8577779548551838,21868.448464809397,21222.451474809393,-0.013806074926900003,0.06708843024046973,-0.0023086839987345176,0.05189025387512425,48.42,10.195721438324998,3134.1537939526897,14.685539197751421,6,91.18330697116936,8.816693028830626
2013-05-03,1881.6382248093928,19685.8598,21787.112584809398,21914.760104809397,21400.719944809396,21567.498024809393,7.837490124046963,1.0783749012404695,0,0,21914.760104809397,21914.760104809397,0.010576884426960254,0.07837490124046953,0.01142874940960037,0.06143231962614526,48.4,10.15020482476104,2835.3828839526896,13.146554508506778,6,91.27558410973346,8.72441589026654
2013-05-06,1881.6382248093928,19860.92426,21706.572504809395,21983.629244809395,21504.303994809394,21742.562484809394,8.71281242404697,1.0871281242404698,0,0,21983.629244809395,21983.629244809395,0.008117050007312887,0.08712812424046978,0.010567080212690039,0.07223950507459276,48.69,10.810195721438326,3061.1123039526897,14.07889390264537,6,91.34583043684931,8.654169563150681
2013-05-07,1881.6382248093928,20004.08554,21777.328474809394,22068.692714809393,21596.443614809396,21885.723764809394,9.428618824046971,1.0942861882404697,0,0,22068.692714809393,22068.692714809393,0.006584379375706995,0.09428618824046975,0.004010326409148224,0.07828035319512971,48.52,10.423304506144754,3236.1767639526897,14.786702047095284,6,91.40244003337497,8.597559966625031
2013-05-08,1881.6382248093928,19938.59936,21765.430804809395,21997.615614809394,21684.312304809395,21820.237584809394,9.101187924046972,1.0910118792404697,-71.07709999999861,-0.32207209062411607,22068.692714809393,21684.312304809395,-0.0029921870852311905,0.09101187924046972,0.008303770332390714,0.08081017148666692,49.11,11.766044606281296,3379.338043952689,15.487173459125323,6,91.3766373189294,8.623362681070594
2013-05-09,1881.6382248093928,20020.978750000002,21857.807514809392,22091.30065480939,21753.054214809395,21902.616974809396,9.513084874046982,1.0951308487404698,0,0,22091.30065480939,22091.30065480939,0.0037753663166963936,0.09513084874046984,0.026279376390277998,0.07521896760969815,49.17,11.902594446973156,3313.85186395269,15.12993569564775,6,91.40907122206676,8.590928777933247
2013-05-10,1881.6382248093928,20080.39266,21989.019174809393,22237.309454809394,21802.692034809395,21962.030884809396,9.810154424046978,1.0981015442404698,0,0,22237.309454809394,22237.309454809394,0.002712639775800829,0.0981015442404698,0.018292935951410128,0.08097645420740474,49.24,12.061902594446984,3396.2312539526897,15.464103806090995,6,91.43231227258278,8.567687727417214
2013-05-13,1881.6382248093928,20134.31714,21789.383964809396,22224.834774809395,21726.259394809396,22015.955364809393,10.079776824046967,1.1007977682404697,-12.474679999999353,-0.0560979736570666,22237.309454809394,21726.259394809396,0.0024553503399951104,0.10079776824046971,0.0125740873547453,0.06707009673881892,49.38,12.380518889394642,3455.645163952689,15.696094521867717,6,91.45329742166433,8.546702578335662
2013-05-14,1881.6382248093928,20399.242639999997,22037.290184809397,22419.153764809394,22001.480154809393,22280.88086480939,11.404404324046954,1.1140440432404695,0,0,22419.153764809394,22419.153764809394,0.01203334107514853,0.11404404324046946,0.018055473250346843,0.08333861715631197,49.48,12.608101957214382,3509.56964395269,15.751485164555293,6,91.5549199503092,8.4450800496908
2013-05-15,5697.415039059393,16603.0161,22390.315619059395,22560.21349905939,22212.152199059394,22300.431139059394,11.50215569529697,1.1150215569529698,0,0,22560.21349905939,22560.21349905939,0.0008774462001133188,0.11502155695296978,0.022006797697945224,0.08377581732761685,49.23,12.039144287664996,2706.7846414030855,12.137813051794005,5,74.45154757981193,25.548452420188067
2013-05-16,5697.415039059393,16246.294679999999,22300.532159059396,22350.752199059392,21880.568579059393,21943.709719059392,9.71854859529696,1.0971854859529697,-209.46129999999903,-0.9284544226885625,22560.21349905939,21880.568579059393,-0.015996166969848402,0.09718548595296972,0.0018761568216829616,0.06420846399991054,48.96,11.42467000455167,2695.381341403085,12.283161670982135,5,74.03622672737575,25.963773272624252
2013-05-17,8655.333457541357,13243.07,21952.263457541358,22050.80345754136,21751.64345754136,21898.403457541357,9.492017287706785,1.0949201728770679,-509.4100415180328,-2.258001864828415,22560.21349905939,21751.64345754136,-0.002064658259614327,0.09492017287706789,-0.0028971558960900756,0.07277916207412294,49.12,11.788802913063268,2274.3360860457033,10.385853427421756,4,60.475047990036735,39.524952009963265
2013-05-20,2082.9431875413575,19775.89762,21897.198167541355,22120.709327541357,21679.499647541354,21858.840807541357,9.294204037706786,1.0929420403770678,-439.5041715180341,-1.9481383522206404,22560.21349905939,21679.499647541354,-0.0018066454057579229,0.09294204037706777,-0.007136395158175657,0.06935982615965908,49.42,12.47155211652254,2878.27359604463,13.167549100095089,6,90.47093482275265,9.529065177247352
2013-05-21,2082.9431875413575,19598.386459999998,21785.640597541358,21939.28027754136,21538.089437541355,21681.329647541355,8.406648237706776,1.0840664823770678,-620.933221518033,-2.7523375235075753,22560.21349905939,21538.089437541355,-0.008120794765052675,0.08406648237706782,-0.026908775326516476,0.06451553106309627,49.1,11.743286299499326,2860.71094604463,13.194351972638504,6,90.39291767893229,9.60708232106771
2013-05-22,2082.9431875413575,19680.78836,21813.721967541358,22007.410067541357,21585.11154754136,21763.731547541356,8.818657737706781,1.0881865773770678,-552.8034315180339,-2.450346631431844,22560.21349905939,21538.089437541355,0.0038005925531114926,0.08818657737706781,-0.024066780959135947,0.058344323435506995,48.97,11.44742831133364,2683.19978604463,12.328767151824891,6,90.42929204033182,9.57070795966819
2013-05-23,2082.9431875413575,19434.21762,21698.29943754136,21901.467957541357,21309.301127541356,21517.160807541357,7.585804037706785,1.075858040377068,-658.7455415180339,-2.9199437387660323,22560.21349905939,21309.301127541356,-0.011329433073615225,0.07585804037706789,-0.019438322734808722,0.04767473613023898,47.95,9.126081019572156,2765.6016860446302,12.853004682083052,6,90.31961880950703,9.680381190492964
2013-05-24,5030.334719110943,15877.376779999999,21284.331179110945,21331.091179110943,20742.109179110943,20907.71149911094,4.538557495554706,1.045385574955547,-1229.1223199484484,-5.448185674305319,22560.21349905939,20742.109179110943,-0.028323871996012384,0.04538557495554696,-0.045240373817719726,0.00487982051876279,47.21,7.44196631770597,2267.2496548040767,10.844083317777208,5,75.94029016841539,24.05970983158462
2013-05-27,5030.334719110943,15748.425619999998,20794.302239110944,20871.728439110942,20586.170129110942,20778.76033911094,3.893801695554703,1.038938016955547,-1688.485059948449,-7.484348763006375,22560.21349905939,20586.170129110942,-0.006167636281258382,0.038938016955547106,-0.049411607776464805,-0.0039666881710627155,47.01,6.986800182066455,1932.5988148040767,9.300837890537828,5,75.79097772429395,24.209022275706058
2013-05-28,5030.334719110943,15794.38372,20752.56012911094,20925.94265911094,20658.100129110942,20824.718439110944,4.1235921955547195,1.0412359219555472,-1634.2708399484509,-7.244039778331836,22560.21349905939,20586.170129110942,0.002211782572683063,0.04123592195554715,-0.03950916398374815,0.00805208081639952,47.14,7.282658170232141,1803.6476548040766,8.661090233117594,5,75.84440464912379,24.155595350876208
2013-05-29,1932.7547191109434,18973.35488,20856.708649110944,21075.94075911094,20737.791289110944,20906.109599110943,4.530547995554716,1.0453054799555472,-1484.2727399484502,-6.57916087545153,22560.21349905939,20586.170129110942,0.003908391858357119,0.045305479955547234,-0.03940601576328939,0.013106044035499087,47.15,7.305416477014112,2073.327691533515,9.91732910278862,6,90.75507229143611,9.244927708563893
2013-05-30,1932.7547191109434,18910.30414,20903.290549110945,21099.670229110943,20654.930549110944,20843.058859110944,4.215294295554722,1.0421529429555472,-1460.5432699484481,-6.473978049938858,22560.21349905939,20586.170129110942,-0.0030159001942035024,0.04215294295554717,-0.03132857324718008,-0.0035610718612618664,46.82,6.554392353208928,2165.718851533516,10.390599893099829,6,90.72710616913075,9.27289383086924
2013-05-31,1932.7547191109434,18752.10657,20863.712129110943,21048.921179110945,20622.562239110943,20684.861289110944,3.4243064455547207,1.0342430644555471,-1511.2923199484467,-6.698927383871865,22560.21349905939,20586.170129110942,-0.007589940184372201,0.034243064455547145,-0.010658756698908589,-0.0040999182664704925,46.81,6.531634046426957,2102.6681115335155,10.165251205433103,6,90.65618718879978,9.34381281120022
2013-06-03,4925.231927542163,15516.86,20596.651927542163,20698.021927542162,20356.701927542163,20442.091927542162,2.2104596377108097,1.022104596377108,-1862.191571517229,-8.254317148172689,22560.21349905939,20356.701927542163,-0.011736571890698766,0.022104596377108043,-0.01620252633334829,-0.009986613292573887,46.46,5.735093309057813,1846.1380227751426,9.031062130621734,5,75.90641924026245,24.09358075973756
2013-06-04,4925.231927542163,15611.59,20470.601927542164,20618.671927542164,20319.901927542167,20536.821927542165,2.684109637710826,1.0268410963771082,-1941.5415715172276,-8.606042542984696,22560.21349905939,20319.901927542167,0.0046340658449133265,0.026841096377108187,-0.01382474929543731,-0.016973591411089117,46.54,5.917159763313613,1699.5580227751432,8.275662265425044,5,76.01755546734871,23.98244453265127
2013-06-05,4925.231927542163,15349.09,20447.971927542167,20522.901927542163,20205.181927542166,20274.321927542165,1.371609637710826,1.0137160963771084,-2037.311571517228,-9.03055093695,22560.21349905939,20205.181927542166,-0.01278191927291139,0.013716096377108355,-0.030220241053153463,-0.03427440204121024,45.95,4.574419663177071,1794.288022775142,8.850051948408918,5,75.70704487605398,24.292955123946005
2013-06-06,4925.231927542163,15067.77,20104.19192754216,20257.771927542162,19892.081927542164,19993.001927542166,-0.03499036228917248,0.9996500963771082,-2302.441571517229,-10.205761446420821,22560.21349905939,19892.081927542164,-0.013875679838043498,-0.00034990362289177845,-0.04078369385773728,-0.06536122786888743,45.41,3.3454710969503845,1531.7880227751425,7.6616209428008215,5,75.36522056371528,24.63477943628471
2013-06-07,4925.231927542163,15037.739999999998,20002.76192754216,20115.26192754216,19813.471927542163,19962.97192754216,-0.18514036228920305,0.998148596377108,-2444.951571517231,-10.837448730789578,22560.21349905939,19813.471927542163,-0.0015020255641868818,-0.001851403622892045,-0.0348994054868913,-0.06381705898631373,45.03,2.4806554392353286,1250.468022775142,6.263937189882626,5,75.32816283357587,24.671837166424133
2013-06-11,4925.231927542163,15135.85,19967.48192754216,20173.361927542166,19862.701927542163,20061.081927542164,0.3054096377108181,1.0030540963771082,-2386.8515715172252,-10.579915706988947,22560.21349905939,19813.471927542163,0.004914598906220258,0.003054096377108184,-0.018638503405155604,-0.06758603069036684,45.21,2.890304961310886,1220.4380227751424,6.083610182058948,5,75.44882202599334,24.551177974006663
2013-06-12,4925.231927542163,14986.62,19940.521927542162,20072.99692754216,19798.361927542162,19911.851927542164,-0.4407403622891798,0.9955925963771082,-2487.2165715172305,-11.02479181600356,22560.21349905939,19798.361927542162,-0.007438781245149073,-0.004407403622891826,-0.03043168033520549,-0.08654129203040561,44.88,2.1392808375057006,1318.5480227751423,6.621925612812139,5,75.2648224511475,24.735177548852498
2013-06-13,7793.555474995084,11906.22,19857.995474995085,19916.65547499508,19599.190474995085,19699.775474995084,-1.5011226250245817,0.9849887737497541,-2643.5580240643103,-11.717788150251897,22560.21349905939,19599.190474995085,-0.010650764846926952,-0.015011226250245868,-0.028338627284327345,-0.08968186946014789,44.62,1.547564861174328,1119.8960860457034,5.684816496853921,4,60.43835380313121,39.56164619686879
2013-06-14,7793.555474995084,12198.369999999999,19792.285474995086,20028.235474995083,19673.125474995082,19991.925474995085,-0.04037262502457452,0.9995962737497542,-2531.9780240643086,-11.2232006322541,22560.21349905939,19599.190474995085,0.014830118260526826,-0.0004037262502457617,-0.00005384146667830603,-0.0632488878878632,45.55,3.664087391898042,951.7760860457032,4.7608024911664355,4,61.01648395627084,38.983516043729146
2013-06-17,7793.555474995084,12221.039999999999,19858.435474995087,20073.925474995085,19734.365474995084,20014.595474995083,0.07297737497541675,1.0007297737497542,-2486.2880240643062,-11.020675953124147,22560.21349905939,19599.190474995085,0.0011339578085338697,0.0007297737497542478,0.0025859650376856003,-0.07200197946131648,45.83,4.301319981793356,1243.926086045703,6.215094817178705,4,61.06063954811458,38.93936045188542
2013-06-18,7793.555474995084,12192.18,19960.205474995084,20056.705474995084,19861.235474995083,19985.735474995083,-0.07132262502458615,0.9992867737497542,-2503.5080240643074,-11.097005018009634,22560.21349905939,19599.190474995085,-0.0014419477044168572,-0.0007132262502458353,-0.003755851893692541,-0.08080128600489167,45.74,4.096495220755586,1266.596086045703,6.33750050194745,4,61.00440994655464,38.99559005344537
2013-06-19,7793.555474995084,12278.16,20014.08547499508,20139.105474995085,19891.925474995085,20071.715474995086,0.35857737497542985,1.0035857737497542,-2421.108024064306,-10.731760247593622,22560.21349905939,19599.190474995085,0.004302068348076338,0.0035857737497542175,0.008028562488042512,-0.0828854603717103,46.21,5.166135639508427,1237.7360860457034,6.1665685107366555,4,61.17145300956398,38.82854699043602
2013-06-20,7793.555474995084,12129.17,20000.175474995085,20084.305474995082,19823.26547499508,19922.725474995084,-0.38637262502457814,0.9961362737497542,-2475.908024064309,-10.97466575024894,22560.21349905939,19599.190474995085,-0.00742288322020157,-0.0038637262502457803,0.01131738786987646,-0.08696111132792161,45.18,2.8220300409649566,1323.7160860457038,6.644252001098411,4,60.88107781851063,39.11892218148936
2013-06-21,7793.555474995084,12047.349999999999,19833.83547499509,19997.395474995086,19671.775474995084,19840.90547499508,-0.7954726250245949,0.992045273749754,-2562.818024064305,-11.359901466230173,22560.21349905939,19599.190474995085,-0.004106867812975423,-0.007954726250245958,-0.007554049768187299,-0.094130829306175,45.02,2.457897132453358,1174.7260860457038,5.920728202279765,4,60.71975906131364,39.280240938686376
2013-06-24,7793.555474995084,12036.429999999998,19828.915474995083,19935.235474995083,19718.620474995085,19829.985474995083,-0.8500726250245862,0.9914992737497541,-2624.9780240643086,-11.635430773621678,22560.21349905939,19599.190474995085,-0.000550378107176619,-0.008500726250245894,-0.009223768735702964,-0.0970787000982225,43.6,-0.773782430587156,1092.9060860457032,5.5113811728395845,4,60.69812817148815,39.30187182851185
2013-06-25,7793.555474995084,12095.48,19844.555474995082,19996.055474995082,19715.585474995085,19889.035474995086,-0.5548226250245716,0.9944517737497542,-2564.158024064309,-11.365841126331615,22560.21349905939,19599.190474995085,0.0029778135780513804,-0.005548226250245758,-0.004838450910199521,-0.09660811236990452,43.52,-0.9558488848429555,1081.9860860457031,5.440113410255609,4,60.81481434937703,39.18518565062296
2013-06-26,7793.555474995084,12351.39,19943.985474995083,20197.490474995084,19896.855474995085,20144.945474995082,0.7247273749754095,1.0072472737497542,-2362.7230240643075,-10.47296393787593,22560.21349905939,19599.190474995085,0.012866888408024302,0.007247273749754202,0.0036484175999418333,-0.09586404607493881,44.3,0.8192990441511139,1141.0360860457029,5.664130922875985,4,61.31260079770961,38.68739920229041
2013-06-27,7793.555474995084,12511.2,20189.585474995085,20446.885474995084,20164.265474995085,20304.755474995087,1.5237773749754342,1.0152377737497544,-2113.328024064307,-9.367500108775205,22560.21349905939,19599.190474995085,0.007933007324262498,0.015237773749754435,0.019175589227462098,-0.0894904520733173,45.02,2.457897132453358,1396.9460860457034,6.879896129584104,4,61.61709268258513,38.38290731741487
2013-06-28,7793.555474995084,12475.970000000001,20357.325474995087,20505.465474995086,20205.535474995086,20269.525474995084,1.3476273749754182,1.0134762737497542,-2054.7480240643054,-9.107839445535276,22560.21349905939,19599.190474995085,-0.0017350615250396606,0.013476273749754242,0.021602844715941982,-0.0762944946637798,44.91,2.207555757851613,1556.7560860457031,7.680278889439965,4,61.550380226664025,38.44961977333598
2013-07-01,7793.555474995084,12288.880000000001,20214.395474995086,20281.375474995082,20019.425474995085,20082.435474995087,0.4121773749754356,1.0041217737497543,-2278.838024064309,-10.101136782944547,22560.21349905939,19599.190474995085,-0.00923011247751182,0.0041217737497543094,0.012730720368824056,-0.08292695794317773,44.03,0.20482476103778655,1521.5260860457033,7.576402214463361,4,61.192179680104296,38.80782031989569
2013-07-02,7793.555474995084,12664.960000000001,20231.685474995087,20505.375474995086,20139.585474995085,20458.515474995085,2.2925773749754264,1.0229257737497544,-2054.8380240643055,-9.10823837793015,22560.21349905939,19599.190474995085,0.018726812316576913,0.022925773749754352,0.028632861594317216,-0.06406219546935699,45.24,2.9585798816568145,1334.4360860457034,6.522643774797272,4,61.90556697762081,38.094433022379185
2013-07-03,7793.555474995084,12374.519999999999,20314.425474995085,20360.325474995087,20086.325474995087,20168.075474995083,0.8403773749754145,1.0084037737497542,-2199.888024064305,-9.75118442099861,22560.21349905939,19599.190474995085,-0.0141965334852856,0.008403773749754206,0.0011481788336786813,-0.06979526611818632,44.36,0.9558488848429716,1710.5160860457038,8.481305458056458,4,61.35696990693167,38.64303009306834
2013-07-04,7793.555474995084,12552.5,20291.065474995085,20461.875474995082,20230.08547499508,20346.055474995082,1.7302773749754123,1.0173027737497542,-2098.338024064309,-9.301055702118227,22560.21349905939,19599.190474995085,0.008824838057585715,0.017302773749754197,0.0020340062726120767,-0.06513938427559907,44.82,2.002730996813843,1420.0760860457033,6.979613752606493,4,61.695005282113705,38.30499471788631
2013-07-05,7793.555474995084,12757.329999999998,20536.815474995085,20740.670474995084,20429.295474995084,20550.885474995084,2.754427374975421,1.0275442737497542,-1819.5430240643072,-8.065273957359357,22560.21349905939,19599.190474995085,0.010067307653404134,0.02754427374975421,0.013880936697165946,-0.04490719482877181,45.3,3.095129722348656,1598.056086045704,7.776093579958439,4,62.076789905341286,37.9232100946587
2013-07-08,7793.555474995084,12683.579999999998,20554.455474995084,20702.155474995085,20366.380474995087,20477.135474995084,2.385677374975421,1.0238567737497541,-1858.0580240643067,-8.23599485945368,22560.21349905939,19599.190474995085,-0.0035886531551029277,0.023856773749754145,0.019653990697066748,-0.020594125001876296,44.97,2.344105598543471,1802.8860860457032,8.804386181100538,4,61.9402065073413,38.05979349265869
2013-07-09,7793.555474995084,12983.849999999999,20604.285474995086,20841.555474995086,20538.935474995083,20777.40547499508,3.8870273749754056,1.0388702737497542,-1718.6580240643052,-7.61809290561883,22560.21349905939,19599.190474995085,0.014663672092547264,0.03887027374975416,0.015587152469090482,-0.00006520428041656423,45.66,3.9144287664997703,1729.1360860457032,8.32219445361771,4,62.49023736686292,37.509762633137086
2013-07-10,7793.555474995084,13143.79,20816.345474995083,21023.695474995082,20745.915474995083,20937.345474995083,4.686727374975417,1.0468672737497542,-1536.5180240643094,-6.81074239004153,22560.21349905939,19599.190474995085,0.0076977849901656015,0.04686727374975419,0.03814295523406597,0.005408334149316296,45.86,4.369594902139285,2029.406086045703,9.692757319543535,4,62.77677375910562,37.22322624089439
2013-07-11,7793.555474995084,13161.08,21047.645474995086,21124.385474995084,20830.485474995083,20954.635474995084,4.773177374975421,1.0477317737497542,-1435.828024064307,-6.364425691823223,22560.21349905939,19599.190474995085,0.0008257971394056707,0.047731773749754236,0.029911448966013943,0.0023211337171122892,46.43,5.666818388711885,2189.3460860457035,10.448027543395941,4,62.807487229758586,37.192512770241414
2013-07-12,7793.555474995084,13131.01,20875.255474995087,21044.505474995087,20812.215474995086,20924.565474995085,4.622827374975422,1.0462282737497541,-1515.7080240643045,-6.718500355182806,22560.21349905939,19599.190474995085,-0.0014350046812259265,0.046228273749754134,0.01818315811523874,0.003910492046061309,46.53,5.894401456531642,2206.6360860457035,10.545672208498857,4,62.754039101512504,37.2459608984875
2013-07-15,1501.4442649950843,19474.04307,20895.579174995084,21195.974374995083,20801.739174995084,20975.487334995083,4.877436674975415,1.0487743667497542,-1364.2391240643083,-6.047102010453881,22560.21349905939,19599.190474995085,0.0024335922320992687,0.04877436674975422,0.024336990914014534,0.014050181039267251,46.59,6.0309512972235,2741.173331278604,13.068460758503022,6,92.8419099827535,7.1580900172464865
2013-07-16,1501.4442649950843,19272.631260000002,21070.00641499508,21103.886184995084,20679.903024995085,20774.075524995085,3.870377624975426,1.0387037762497542,-1456.3273140643068,-6.455290479077362,22560.21349905939,19599.190474995085,-0.009602246983981488,0.038703776249754185,-0.00016026784499167945,0.016240196875625612,46.6,6.053709604005471,2814.095191278605,13.546187352080837,6,92.7725098371354,7.227490162864609
2013-07-17,1501.4442649950843,19245.184909999996,20790.118024995085,20953.11802499508,20582.209864995082,20746.62917499508,3.7331458749753987,1.037331458749754,-1607.09547406431,-7.123582736179847,22560.21349905939,19599.190474995085,-0.0013211827388892594,0.037331458749753965,-0.009108905435398773,0.010216149713580647,46.57,5.985434683659542,2612.6833812786044,12.593290983518166,6,92.76294836944065,7.237051630559355
2013-07-18,1501.4442649950843,19125.66583,20789.420064995084,20860.345294995084,20513.721704995085,20627.110094995085,3.135550474975426,1.0313555047497542,-1699.868204064307,-7.534805484598717,22560.21349905939,19599.190474995085,-0.005760891516008115,0.03135550474975424,-0.015630211290997176,0.01740073817086163,46.66,6.190259444697312,2585.2370312786043,12.533200333797026,6,92.72101492608317,7.278985073916831
2013-07-19,1501.4442649950843,19075.617899999997,20674.200324995083,20803.692824995083,20455.298774995084,20577.06216499508,2.8853108249754045,1.028853108249754,-1756.520674064308,-7.785922212737672,22560.21349905939,19599.190474995085,-0.002426318072164091,0.028853108249754067,-0.016607432561276947,0.029213233688949902,46.48,5.780609922621755,2465.717951278604,11.982847364251976,6,92.70331083730076,7.296689162699252
2013-07-22,1501.4442649950843,19117.3679,20737.606474995086,20856.050324995085,20540.929104995084,20618.812164995084,3.094060824975422,1.0309406082497543,-1704.163174064306,-7.553843292020964,22560.21349905939,19599.190474995085,0.002028958248035284,0.03094060824975431,-0.01700438060406484,0.03285283573174236,46.75,6.395084205735099,2415.6700212786045,11.715854443738177,6,92.71808553771051,7.281914462289501
2013-07-23,1501.4442649950843,19200.570630000002,20729.48466499508,20886.54443499508,20562.349004995085,20702.014894995085,3.510074474975427,1.0351007447497542,-1673.66906406431,-7.418675643890031,22560.21349905939,19599.190474995085,0.004035282407841789,0.03510074474975422,-0.0034687767411502035,0.03194907282507908,46.9,6.736458807464726,2457.420021278605,11.870438861836151,6,92.7473520205124,7.252647979487606
2013-07-24,1501.4442649950843,19172.99313,20746.03032499508,20876.960784995084,20550.455584995085,20674.437394995082,3.3721869749754116,1.033721869749754,-1683.252714064307,-7.461155959957947,22560.21349905939,19599.190474995085,-0.0013321167113385934,0.03372186974975411,-0.0034796872008011626,0.03829806841814176,47.07,7.123350022758313,2540.6227512786045,12.28871529966588,6,92.73767775969296,7.2623222403070455
2013-07-25,1501.4442649950843,19298.92948,20753.371934995084,20932.873744995082,20578.850124995082,20800.373744995082,4.001868724975411,1.040018687249754,-1627.339754064309,-7.2133171706560235,22560.21349905939,19599.190474995085,0.006091403968771836,0.040018687249754104,0.00839980245424865,0.055868569233034515,47.09,7.168866636322272,2513.045251278605,12.081731232753862,6,92.78164765978613,7.218352340213871
2013-07-26,1501.4442649950843,19305.786519999998,20767.96466499508,20941.209864995082,20626.977394995083,20807.23078499508,4.036153924975406,1.040361539249754,-1619.0036340643092,-7.1763666338167,22560.21349905939,19599.190474995085,0.00032965946112617495,0.04036153924975405,0.01118568910150608,0.040781730154993756,47.11,7.214383249886212,2638.9816012786046,12.683002503060997,6,92.78402647373031,7.215973526269701
2013-07-29,1501.4442649950843,19338.39017,20841.829864995085,20974.06190499508,20663.266374995084,20839.834434995082,4.199172174975411,1.041991721749754,-1586.1515940643112,-7.030747267220866,22560.21349905939,19599.190474995085,0.0015669384521612706,0.041991721749754074,0.01071944728102392,0.04123185807232521,47.18,7.373691397360041,2645.8386412786044,12.696063634918358,6,92.7953157704852,7.204684229514795
2013-07-30,1501.4442649950843,19253.889479999998,20908.29009499508,20986.891904995082,20607.706964995083,20755.33374499508,3.7766687249754063,1.037766687249754,-1573.3215940643095,-6.973877238040795,22560.21349905939,19599.190474995085,-0.004054767818025606,0.03776668724975396,0.0025755391574413533,0.03850737797279824,47.14,7.282658170232141,2678.4422912786044,12.904838458328724,6,92.76598351323962,7.234016486760378
2013-07-31,1501.4442649950843,19433.25106,20936.501014995087,21119.256444995084,20791.979204995085,20934.695324995082,4.67347662497541,1.0467347662497541,-1440.9570540643072,-6.387160538726219,22560.21349905939,19599.190474995085,0.008641710232351718,0.046734766249754145,0.012588392372070212,0.04299482279305322,47.21,7.44196631770597,2593.941601278605,12.390634594913621,6,92.82796218580536,7.1720378141946375
2013-08-01,1501.4442649950843,19598.37399,21130.831154995085,21388.57296499508,20877.75815499508,21099.818254995083,5.4990912749754175,1.054990912749754,-1171.6405340643105,-5.193392935368984,22560.21349905939,19599.190474995085,0.00788752486896005,0.054990912749754095,0.01439611199640356,0.05908291922595432,47.32,7.692307692307699,2773.303181278605,13.143730186500846,6,92.8840891099162,7.115910890083797
2013-08-02,1501.4442649950843,19930.41376,21198.613914995087,21518.978914995085,21093.998254995084,21431.858024995083,7.1592901249754135,1.071592901249754,-1041.2345840643065,-4.615357847157426,22560.21349905939,19599.190474995085,0.015736617537992048,0.07159290124975404,0.03001971989710639,0.0801854810510052,47.79,8.76194811106054,2938.426111278605,13.710552336860578,6,92.99433458711786,7.0056654128821325
